8.202897e-01,4.977048e+02,5.024586e+02,5.028634e+02,1.560703e+00,2.276054e+00,4.998154e+02,4.990526e+02,1.963643e+00,5.015841e+02,5.004225e+02,5.058771e+02,4.995361e+02,5.094295e+02,7.324649e-03,4.982644e+02,5.020494e+02,4.989887e+02,4.991249e+02,4.979077e+02,-9.972405e-01,1.681866e+00,4.997735e+02,1.040924e+00,2.353755e+00,5.019997e+02,4.962361e+02,-7.003983e-01,5.030996e+02,5.010573e+02,5.016252e+02,-3.518652e+00,-1.614174e+00,5.000070e+02,4.993877e+02,4.990500e+02,8.883599e-01,4.982941e+02,5.048378e+02,5.034498e+02,1.194405e+00,-3.556721e-01,5.018777e+02,4.975256e+02,4.965557e+02,5.012498e+02,-8.628445e-01,4.993004e+02,-1.764906e+00,5.017772e+02,1.783972e+00,
1.948366e+00,-2.021488e+00,4.966098e+02,-5.077317e-01,5.064159e+02,5.304170e-01,1.401589e+00,5.068880e+02,5.003085e+02,5.028049e+02,5.036617e+02,4.946441e+02,4.957063e+02,4.980165e+02,3.522814e+00,4.961062e+02,5.001436e+02,5.016803e+02,-4.362364e-01,4.972254e+02,4.995844e+02,5.000377e+02,4.974934e+02,4.973140e+02,5.002975e+02,-1.386809e+00,4.963444e+02,4.970164e+02,4.967692e+02,5.010572e+02,5.000311e+02,-8.715106e-01,4.991007e+02,-2.314087e+00,4.978162e+02,4.918807e+02,4.994117e+02,5.007004e+02,5.010521e+02,5.006699e+02,4.984252e+02,2.408234e+00,5.033882e+02,-3.229801e-01,1.464084e+00,4.994847e+02,-1.813742e+00,4.958782e+02,5.002509e+02,5.031016e+02,5.007286e+02,
2.205642e-01,4.988073e+02,5.031898e+02,-1.838305e+00,-1.421889e+00,4.971792e+02,5.043904e+02,4.983585e+02,-3.792864e+00,5.023078e+02,4.968633e+02,4.982223e+02,2.666816e+00,4.983008e+02,5.029741e+02,5.044873e+02,4.948022e+02,4.993569e+02,6.141273e-02,-2.264458e+00,4.985093e+02,5.001974e+02,4.075754e+00,1.837133e+00,5.038167e+02,5.045239e+02,4.992576e+02,9.357945e-01,-1.339172e+00,5.019948e+02,1.614660e-01,4.979754e+02,5.005123e+02,-1.506041e+00,4.985153e+02,5.020914e+02,2.556026e+00,1.989732e+00,4.950660e+02,4.996857e+02,4.984257e+02,1.887779e+00,4.989188e+02,4.962696e+02,4.957724e+02,-2.025001e-01,4.984403e+02,4.989617e+02,-1.126048e+00,8.145210e-01,-1.544992e+00,
-1.786292e+00,4.969605e+02,5.004935e+02,-6.123913e-01,-3.037983e+00,8.177667e-01,-1.380433e+00,4.959602e+02,5.040404e+02,1.275534e+00,4.999564e+02,5.072237e+02,2.461848e+00,2.272141e+00,4.981047e+02,-2.215047e+00,4.982808e+02,1.711054e+00,4.959493e+02,4.971236e+02,2.943447e+00,3.758923e-01,-1.293522e-01,4.981809e+02,2.075244e+00,5.030116e+02,5.032140e+02,4.950623e+02,5.008224e+02,-1.817738e+00,5.029097e+02,4.976787e+02,1.341535e+00,2.502378e+00,5.053557e+02,5.056495e+02,5.001742e+02,5.013447e+02,5.082962e+02,1.510727e+00,-3.415983e+00,-2.999402e+00,2.238674e-01,-1.959771e+00,-7.247839e-01,-6.554373e-01,-4.747071e+00,3.334746e+00,4.996094e+02,3.720114e+00,5.017610e+02,
2.167253e-01,5.001358e+02,5.050912e+02,7.014032e-01,-2.928212e-01,4.981077e+02,4.981053e+02,5.050146e+02,5.003965e+02,5.011184e+02,5.007387e+02,5.068607e+02,8.393588e-01,1.741374e+00,2.542449e+00,-4.112696e-01,4.964290e+02,5.013885e+02,5.035981e+02,5.044305e+02,6.472573e-02,4.979385e+02,-1.735764e+00,4.966428e+02,4.956258e+02,4.949198e+02,-2.801576e+00,3.205989e-01,-1.762183e+00,4.964514e+02,4.987813e+02,4.921190e+02,4.977385e+02,4.977726e+02,5.415939e-01,4.968099e+02,1.629130e+00,5.003180e+02,5.019264e+02,4.954827e+02,1.973266e+00,2.600131e+00,-2.102917e+00,4.651715e+00,4.996355e+02,4.980969e+02,4.984628e+02,-2.984232e+00,-4.788405e-02,4.957954e+02,5.020874e+02,
-1.525521e+00,-2.938363e+00,-4.968996e+00,4.981701e+02,-4.819065e-01,4.944653e+02,-4.181535e-02,4.995409e+02,5.002549e+02,4.957041e+02,4.975147e+02,1.111016e+00,4.950257e+02,-9.674241e-01,5.060305e+02,1.735760e+00,-1.099972e+00,4.985395e+02,-8.359076e-01,4.964819e+02,5.048363e+02,1.378478e+00,5.005379e+02,5.022457e+02,5.035179e+02,2.643896e-01,-2.599629e+00,-3.013716e-01,-1.868117e+00,4.917560e+02,4.980041e+02,2.339788e+00,8.392021e-01,5.006565e+02,4.991831e+02,1.947588e+00,4.915830e+02,2.254039e+00,4.962166e+02,-4.103944e+00,5.008033e+02,5.023679e+02,4.433892e-03,1.256760e+00,5.091714e+02,-2.441985e+00,4.964472e+02,-1.975286e+00,7.326158e-01,8.837063e-01,5.017595e+02,
-9.327345e-01,5.055133e+02,4.982489e+02,-3.164340e+00,4.964702e+02,5.054537e+02,-1.263014e+00,-1.301612e+00,-2.743199e+00,4.064667e+00,4.997990e+02,4.971007e+02,4.931308e+02,4.999043e+02,5.004690e+02,5.000036e+02,5.000341e+02,5.016826e+02,2.827141e+00,1.587969e+00,5.079975e+02,-6.392841e+00,2.187161e+00,-1.411495e+00,4.988405e+02,4.997033e+02,8.656719e-01,4.973172e+02,-1.779761e+00,-8.797358e-02,3.053951e+00,-8.285754e-01,-1.131190e+00,5.029326e+02,-1.559753e-01,-8.370589e-01,-3.494953e-01,1.057335e+00,4.948364e+02,3.268414e+00,5.011574e+02,4.995816e+02,-1.314623e+00,5.007266e+02,4.993699e+02,5.003440e+02,4.974333e+02,5.042237e+02,4.976774e+02,-8.875905e-01,5.007199e+02,
-2.089860e+00,4.955101e+02,4.987795e+02,-8.776140e-01,5.017437e+02,1.956206e+00,-1.028476e-01,4.978219e+02,5.008071e+02,-2.787956e+00,5.006502e+02,4.974218e+02,2.297579e+00,6.216841e-01,3.243885e+00,-2.231084e+00,5.027152e+02,5.010141e+02,2.425870e+00,-6.827016e-01,-6.648682e-01,4.961131e+02,4.965630e+02,5.026675e+02,-2.637005e+00,5.045770e+02,-3.234959e+00,1.176366e+00,5.042479e+02,7.265866e-01,4.988436e+02,5.032714e+02,4.980468e+02,1.902637e+00,-7.920324e-01,4.990945e+02,4.995839e+02,-1.484799e+00,-4.085488e+00,-8.874761e-01,5.098743e-01,1.394518e+00,5.017850e+02,2.016960e+00,4.974432e+02,-5.807718e-01,2.848850e+00,-3.041892e+00,-6.122023e-01,4.986434e+02,5.013669e+02,
-2.971186e+00,-2.157467e+00,5.040721e+02,-2.421018e+00,4.994209e+02,-2.151844e+00,4.990894e+02,5.001362e+02,4.998600e+02,4.949015e+02,3.587171e+00,4.987470e+02,5.002455e+02,-4.214445e+00,4.271171e-01,5.000360e+02,-1.134066e+00,5.001126e+02,4.989188e+02,-2.761049e-01,4.782912e-01,1.180630e+00,-2.252522e+00,2.539005e+00,-3.968947e+00,2.128730e-01,-2.785093e+00,1.424866e+00,-4.174583e+00,1.130312e+00,4.998903e+02,4.960749e+02,-1.523426e+00,5.037649e+02,-8.548026e-01,5.024799e+02,3.750402e+00,5.006966e+02,1.240934e+00,1.988320e+00,4.968231e+02,4.996566e+02,5.240488e-01,-5.937554e-01,-4.516157e+00,-2.022135e-01,3.309267e-01,4.993371e+02,-2.361891e-01,4.946494e+02,-3.052207e+00,
7.887864e-01,-2.595094e+00,4.962237e+02,9.905121e-01,-2.564086e-01,4.980219e+02,5.006235e+02,5.024402e+02,4.951781e+02,-2.803280e+00,4.995108e+02,5.093598e+02,4.990863e+02,-4.273725e-01,4.973624e+02,-3.685641e-01,5.027720e+02,4.226295e-01,5.022377e+02,9.762141e-01,-4.209575e+00,2.002794e+00,-8.450428e-01,5.049196e+02,5.008560e+02,5.026189e+02,4.970369e+02,4.980533e+02,5.030957e+02,7.233708e-01,4.977298e+02,-3.777776e+00,4.941857e+02,5.013208e+02,-2.352613e+00,4.978256e+02,5.054730e+02,4.994351e+02,4.954072e+02,5.001363e+02,5.017614e+02,1.500427e+00,-2.497678e+00,4.961446e+02,-1.236553e+00,4.980717e+02,4.958422e+02,4.966563e+02,5.000860e+02,5.002564e+02,4.976727e+02,
