-1.928282e-02,1.114203e+00,5.085880e+02,-2.887946e+00,5.005118e+02,3.251366e+00,-2.093833e+00,5.048296e+02,4.986441e+02,5.067769e+02,-1.912379e-02,4.972872e+02,5.020542e+02,5.002650e+02,4.984985e+02,2.170816e-01,3.201038e+00,5.005364e+02,4.984043e+02,1.309947e-01,4.963800e+02,
-4.902775e-01,5.039334e+02,4.988339e+02,4.891534e+02,3.945944e-01,5.054682e+02,6.907818e-01,1.968968e+00,8.197156e-01,-2.497814e+00,4.967975e+02,5.005690e+02,5.082789e+02,5.041475e+02,-2.157855e+00,2.561316e+00,4.938692e+02,-8.686804e-01,5.021076e+02,-1.126755e+00,4.975959e+02,
-8.727311e-03,5.066521e+02,4.980074e+02,4.974349e+02,-1.566957e+00,1.776243e+00,1.217955e+00,1.448850e+00,4.983137e+02,6.049450e-01,5.038170e+02,5.052116e+02,5.024696e+02,5.047491e+02,-3.491373e+00,5.002912e+02,5.044610e+02,7.797804e-01,1.084661e+00,5.024584e+02,5.015145e+02,
-4.062278e-02,2.735848e+00,5.008923e+02,5.818398e-01,4.949718e+02,2.472937e+00,3.263385e-01,4.948077e+02,4.964647e+02,4.917758e+02,5.063860e+02,4.932976e+02,4.998798e+02,5.065909e+02,3.187760e+00,5.002464e+02,-2.401601e+00,-1.722914e+00,4.994978e+02,5.001923e+02,2.165661e+00,
-3.642682e-02,-9.955133e-02,5.046013e+02,4.974437e+02,5.062309e+02,4.984485e+02,4.932579e+02,2.453761e+00,-2.882499e+00,5.017459e+02,-1.868848e+00,4.975768e+02,1.770603e-01,6.461849e-01,9.926482e-01,5.022341e+02,4.999915e+02,5.056364e+02,4.931576e+02,-1.023394e+00,4.982182e+02,
8.818540e-01,4.992036e+02,5.076035e+02,5.008169e+02,-4.533326e-02,4.914488e+02,-2.404969e-01,2.740138e-01,-1.630624e-02,4.975796e+02,4.977718e+02,5.024921e+02,4.992384e+02,5.004181e+02,-2.075895e+00,4.950938e+02,5.057563e+02,5.037408e+02,5.072161e+02,4.929306e+02,2.102046e+00,
-4.997380e-01,-2.437233e+00,4.989971e+02,4.925847e+02,4.958586e+02,3.627170e+00,1.887483e+00,4.977334e+02,-2.139422e+00,4.937263e+02,9.086081e-01,4.986702e+02,5.010276e+02,5.003339e+02,1.838407e+00,4.798161e-01,5.012120e+02,4.998482e+02,-8.887111e-01,5.069094e+02,1.390066e-02,
4.284365e-01,4.976433e+02,-1.035554e+00,4.980722e+02,5.008680e+02,2.692322e+00,4.983818e+02,-1.946772e+00,4.997383e+02,5.019510e+02,5.016671e+02,-1.129765e+00,6.741790e-01,5.052685e+02,5.027716e+02,4.990731e+02,5.023358e+02,4.977147e+02,4.388368e+00,2.668931e-01,4.959878e+02,
8.683495e-01,-1.216934e+00,4.953998e+02,4.990744e+02,-1.614893e+00,5.018445e+02,-1.953653e+00,5.019917e+02,5.005102e+02,5.007382e+02,5.006425e+02,5.007955e+02,-1.832099e+00,5.013848e+02,4.949413e+02,4.965779e+02,4.975858e+02,4.972201e+02,4.128938e-01,-2.384363e+00,5.064200e+02,
-3.345553e-02,4.999872e+02,4.977721e+02,5.003137e+02,-1.026248e-01,2.329544e+00,5.024649e+02,2.230277e+00,-4.210707e-01,5.004478e+02,4.999012e+02,5.015229e+02,5.048175e+02,-4.174880e+00,-1.823600e+00,5.009232e+02,5.003518e+02,-1.415460e+00,4.973169e+02,4.977481e+02,-1.247622e-03,
