5.251227e-01,2.558461e+00,-1.320684e+00,9.943777e+00,-1.069379e+00,1.045658e+01,1.003829e+01,1.524196e+01,9.693405e+00,1.222474e+01,2.254431e+00,
-5.270294e-02,2.400836e+00,5.084206e+00,2.168198e+00,1.198903e+00,9.100717e-01,1.074957e+01,1.260816e+01,2.767977e+00,1.394717e+01,7.608862e+00,
-3.910629e-01,7.233209e+00,2.328081e+00,1.022927e+01,5.071925e-01,1.042584e+01,3.485954e+00,1.099120e+01,9.889134e+00,-1.053396e+00,-7.865153e-01,
-3.588810e-01,1.844358e+00,2.263448e-01,1.175470e+00,8.885902e+00,5.282223e+00,-1.947480e+00,1.045084e+00,1.269370e+01,1.210281e+01,1.253067e+01,
-8.331073e-01,8.209613e+00,8.325012e-01,3.431040e+00,5.530911e+00,1.300132e+00,1.166966e+01,5.447151e+00,2.163958e+00,9.493430e+00,-2.920450e+00,
1.419519e+00,4.553871e+00,-4.081495e-01,8.142488e+00,1.298396e+01,1.474654e+01,1.369278e+01,1.578317e-01,6.712111e+00,1.110758e+01,1.470531e+01,
-1.995956e-01,1.229401e+01,6.111495e+00,-2.179760e-01,4.355435e+00,1.299380e+01,-2.901698e-01,-2.050229e-01,-1.574246e+00,9.487165e+00,1.380046e+01,
-1.073309e+00,1.637514e+01,8.239413e-01,7.571731e+00,-4.026253e+00,1.948555e-01,8.060538e+00,-6.626051e-02,-5.965459e-02,9.321923e+00,2.564872e+00,
-1.405609e+00,1.063007e+01,1.181597e+01,7.964105e-01,4.713859e+00,9.071325e+00,-1.952548e-01,-1.127172e+00,-1.510496e+00,-3.586414e+00,4.069479e+00,
8.466099e-01,5.185455e-02,3.329183e+00,1.116846e+01,1.256858e+01,1.095605e+01,1.114955e+01,7.008638e+00,3.338534e+00,1.198078e+01,4.355056e+00,
8.008867e-01,7.135965e-01,4.355533e-01,1.574904e+01,5.224175e+00,1.755751e+01,3.536013e+00,1.531367e+01,1.181723e+01,4.192094e+00,5.308099e-01,
6.019219e-01,1.050346e+01,9.280583e+00,2.337985e-01,-5.062962e-01,8.824541e+00,1.276020e+01,1.344402e+00,8.818259e+00,7.889897e+00,1.227862e+01,
-4.049829e-01,-4.528410e+00,3.560777e+00,4.415015e+00,-3.090251e-01,-3.965001e-01,-2.036703e+00,1.508951e+01,1.027029e+01,1.450551e+01,1.242468e+01,
