-1.622736e+00,-1.705904e+00,1.128329e+01,1.298758e+01,1.008182e+01,6.031907e+00,2.115044e+00,-2.624241e+00,1.044172e+01,3.908275e-01,-3.258898e-01,-2.179261e-01,-1.898003e-01,1.213203e+00,4.357917e-01,-4.293287e-01,6.966272e-01,9.580916e+00,1.111010e+01,2.251827e+00,1.858499e-01,8.376635e+00,-3.007692e+00,-2.787752e+00,6.801586e-01,1.275745e+01,1.320463e+01,4.442062e+00,3.007013e+00,9.488570e+00,1.089725e+01,-1.359660e+00,8.450208e+00,5.436397e+00,8.523313e+00,7.614115e+00,1.109869e+01,2.705359e+00,-5.746699e-02,-1.422578e+00,3.426543e+00,5.695783e+00,2.052661e+00,3.467123e+00,8.542728e+00,1.485752e-02,1.390661e+01,5.223980e-02,-3.305533e-01,2.039557e+00,1.151032e+01,6.263631e+00,1.001768e+01,-1.243971e+00,3.549607e+00,-1.418477e+00,8.144784e+00,7.938439e+00,6.635677e-01,9.634088e-01,1.100203e+01,2.332235e+00,1.018796e+01,9.048429e+00,8.686625e+00,9.045723e+00,-1.793541e+00,9.849490e+00,8.886237e+00,1.405685e+01,4.604228e+00,1.551202e+00,4.231888e+00,-2.445766e+00,6.067188e+00,1.225886e+01,5.373625e+00,8.211316e+00,1.627228e+01,1.313311e+01,1.372834e+00,4.773657e-01,1.112567e+01,4.648759e-01,6.513968e+00,1.557391e+01,1.112959e+00,-2.700141e+00,5.053952e+00,-7.666146e-01,-2.842522e-01,-7.113419e-01,6.621379e+00,1.094757e+01,1.188187e+00,1.105930e+01,2.341529e+00,1.469601e+01,1.477839e+00,1.258751e+01,-1.047772e+00,
-8.817584e-01,8.680156e+00,1.465346e+01,8.529542e+00,9.653346e+00,1.496341e+00,5.913703e+00,-2.074534e+00,1.380408e+01,5.341866e+00,1.201974e+01,1.995011e+00,9.474889e+00,1.682785e+00,6.454364e+00,5.538803e-01,5.980373e+00,-2.418092e+00,1.247612e+01,7.249260e+00,2.147887e-01,8.186149e-02,7.517682e+00,3.765545e+00,-2.062547e-01,6.148939e+00,-1.167255e+00,3.177192e+00,-1.897613e+00,1.248018e+00,9.805034e+00,-9.728529e-01,-3.064834e-01,1.302063e+01,1.661077e+01,1.458775e+01,-5.917584e-01,1.219332e+01,-3.893236e-01,1.000415e+01,1.032180e+01,7.721851e+00,1.143966e+01,1.156368e+01,8.814334e-01,3.726419e+00,2.834099e+00,1.267803e+01,9.675851e+00,2.665413e+00,9.925820e+00,6.153917e+00,1.225522e+01,6.728105e+00,2.578938e+00,-3.166825e+00,1.304374e+01,1.431078e+00,6.014474e+00,1.480139e+00,-1.855148e+00,-9.760283e-01,9.239364e+00,-1.154768e-01,5.643007e+00,-1.295629e+00,5.598419e+00,1.017630e+01,-4.847633e-01,1.205117e+01,-1.769374e+00,1.020582e+01,-9.439174e-01,7.386399e-01,7.651743e+00,1.871746e+01,1.629403e+00,1.195673e+01,8.897940e-02,4.446296e+00,2.610328e+00,8.396928e+00,4.984259e+00,9.036301e+00,9.309663e-02,2.299424e+00,-3.112969e+00,5.604127e+00,1.349119e+01,1.606632e+00,8.574463e+00,1.475280e+01,2.819818e+00,1.006771e+01,1.021727e+01,7.482866e+00,-8.519362e-01,1.630894e-01,5.383485e+00,2.027704e+00,6.586497e+00,
4.670994e-01,4.238072e+00,1.205234e+01,6.185085e-01,2.321028e+00,8.397022e+00,1.060546e+01,1.731468e+00,-6.808693e-01,6.886537e+00,1.768328e+00,8.365296e+00,8.893955e+00,1.172718e+01,2.553415e+00,2.218981e+00,1.589510e+01,-2.191458e+00,8.277476e+00,-2.712190e+00,7.367391e+00,3.839960e+00,1.557201e+01,6.571736e+00,1.457129e+01,1.360200e+01,1.085925e+01,-1.416020e+00,2.154623e+00,3.865435e+00,7.124988e-01,7.637208e+00,1.062130e+01,1.019842e+01,-1.716680e+00,3.546863e+00,4.563376e+00,7.997679e+00,7.551868e-01,9.786969e+00,1.109992e+01,8.900630e+00,1.500091e+01,1.059306e+01,5.728904e-01,-9.161746e-01,7.655764e+00,-8.406886e-01,1.517088e+01,1.278347e+01,-9.467885e-01,9.874808e+00,1.275358e+01,9.019142e-01,5.618763e+00,1.205654e+00,3.059961e+00,1.732156e+01,5.948224e+00,1.110248e+01,-1.665012e+00,6.868095e+00,9.706229e+00,2.354385e-01,1.169801e+01,6.168762e-01,1.028474e+01,-2.112160e+00,3.878774e+00,1.046200e+01,1.069347e+01,1.418014e+01,1.135934e+01,1.358608e+01,-6.693178e-01,7.294269e+00,1.117709e+01,3.493229e+00,1.304886e+01,-2.123712e+00,1.092415e+01,3.241882e-01,1.252363e+01,-3.346860e-01,-3.177606e-01,5.454056e+00,7.725648e+00,6.183345e+00,9.605804e+00,1.152440e+01,1.111554e+01,9.598579e+00,2.101584e-01,2.330955e+00,9.899684e+00,4.695288e-02,5.589594e+00,-1.083676e+00,9.719177e-01,3.849334e+00,8.255025e+00,
2.471626e-01,-3.803610e+00,-3.998557e+00,1.648134e+01,1.470588e+01,1.344787e+01,2.671100e-01,6.220231e+00,2.321059e+00,-8.612016e-03,-1.290954e+00,1.268301e+01,1.288979e+01,1.221601e+01,1.266391e+01,-1.669813e-01,7.903806e+00,1.244884e+01,9.845582e+00,-3.010324e-01,1.466540e+01,5.339959e-01,2.168451e+00,1.002618e+01,4.166696e+00,1.342224e+01,1.723740e+01,7.706710e+00,-2.607604e+00,1.252972e+01,-1.811353e+00,7.454965e+00,6.519055e+00,1.016644e+01,1.690491e+01,1.451976e+01,1.381336e+01,6.257220e+00,-3.821245e+00,-1.518995e-01,1.211013e+01,8.525292e+00,1.495996e+01,4.928451e-01,-1.479434e-01,1.033079e+01,3.642200e-01,1.310544e+01,-6.391208e-01,9.812548e-01,1.361060e+01,1.291289e+01,-1.240023e+00,4.760907e+00,9.397328e-01,1.013142e+01,-2.134933e+00,-1.649789e+00,1.453868e+01,7.293490e+00,1.439905e+01,-1.192278e+00,6.146284e+00,6.035392e+00,1.748837e+00,8.040281e+00,-1.172764e-02,6.937798e+00,9.840275e+00,1.408050e+01,1.117687e+01,-6.907721e-01,6.274592e+00,1.399623e+01,-1.523378e+00,1.218440e+01,-4.387699e+00,5.241760e-01,-7.488449e-02,1.415179e+01,2.259115e+00,-3.955621e+00,-6.121420e-01,-2.948305e+00,3.318263e+00,6.628574e+00,6.126705e-01,-1.953899e+00,1.451989e+01,1.005429e+01,1.159502e+01,1.332710e+01,-6.536626e-02,1.131031e+01,8.743816e+00,1.082400e+01,1.125966e+01,7.239248e+00,-6.426093e-02,-1.508789e+00,8.770710e-01,
3.305952e-01,5.088873e+00,5.748622e+00,-3.453794e-01,2.851512e+00,-3.870453e-01,1.015820e+01,1.895229e+00,6.415387e-01,-1.720516e+00,1.480230e+01,1.689648e+01,-1.625486e+00,-1.255958e+00,1.138183e+01,1.197800e+01,1.664443e+01,8.366838e+00,6.207699e+00,8.386981e+00,8.112772e+00,1.470660e+00,1.139876e+01,7.957746e-01,1.019699e+01,1.865158e-01,3.247446e-01,6.635698e+00,-6.831641e-01,1.111596e+01,7.971130e+00,8.762861e+00,-1.864528e+00,1.219118e+01,8.503570e+00,-5.290895e+00,6.060010e+00,-2.961293e-01,1.519422e+00,3.603317e-01,1.020873e+01,-3.901411e-02,-1.064706e+00,1.027470e+01,-1.763343e+00,1.142460e+01,3.160021e+00,3.348307e-01,8.191893e+00,2.016533e+00,7.178168e+00,1.242963e+01,-1.355241e+00,-2.631214e+00,5.864526e+00,5.383407e-01,9.145464e+00,9.753241e+00,1.334826e+01,1.281073e+01,-1.409886e+00,1.115365e-01,1.364874e+01,1.412451e+01,1.466168e+01,1.297519e+00,-1.271959e+00,5.598113e+00,6.716798e-01,-1.896510e+00,1.056757e+01,1.617365e+01,-5.930942e+00,1.366255e+01,8.592183e+00,5.404932e+00,1.646090e+01,-2.140606e-01,1.170265e+01,2.421724e+00,-1.511977e+00,1.525928e+01,8.604658e+00,1.095839e+01,9.650165e+00,1.450943e+01,5.031433e+00,3.344945e+00,5.553589e+00,-1.568785e+00,6.708290e+00,1.209828e+01,1.738168e+01,1.286486e+01,1.559085e+01,1.124955e+01,4.593228e-01,8.066864e+00,4.663067e+00,9.386827e+00,1.173057e+01,
-2.555902e-01,-2.559171e+00,6.117322e+00,1.417443e+01,3.367781e-01,-3.734264e-01,-9.934550e-01,1.088396e+01,1.651084e+00,1.125127e+01,-3.352567e+00,5.234918e+00,1.308104e+01,7.579042e-01,8.309412e+00,3.391378e+00,-4.201662e+00,-1.724852e+00,2.044229e+00,1.056860e+00,1.438619e+01,5.787091e+00,1.062055e+01,8.272462e+00,-6.469199e+00,8.243474e+00,6.111385e+00,2.016873e+01,-3.495134e+00,2.610341e+00,3.929823e+00,3.601077e+00,9.653330e+00,1.057426e+01,6.619964e+00,8.794462e+00,7.327258e-01,8.445015e+00,1.029027e+01,-9.718316e-01,1.240148e+01,1.338147e+01,5.460470e-01,9.512650e+00,1.811510e+00,1.194859e+01,8.111734e+00,1.209829e+01,7.339408e+00,1.495768e-01,1.340617e+01,1.095061e+01,1.295177e+01,1.019528e+01,6.194375e+00,-3.287127e+00,9.228030e+00,4.519560e+00,1.823128e+00,1.120548e+01,1.084666e+01,6.697427e+00,-3.547062e-01,1.898595e-01,1.679865e+00,3.157226e-01,1.907408e+01,7.347542e-01,7.175509e+00,1.657714e+01,8.363549e+00,-2.561185e+00,-1.511323e+00,-1.397175e+00,7.281306e+00,1.087839e+01,2.249619e+00,1.387454e+01,7.246695e-01,-5.018852e-01,8.676673e+00,-5.173099e-01,-8.337801e-02,5.820056e+00,2.563304e+00,4.093093e+00,1.240125e+00,1.802762e+01,6.336547e-01,1.428327e+01,8.593791e+00,3.675152e+00,1.185195e+01,7.389768e+00,1.268748e+01,1.048633e+01,-2.858896e+00,1.212350e+01,-2.603873e+00,1.079855e+01,8.771372e+00,
-1.095177e+00,1.703371e+01,1.486911e+00,3.541420e-02,9.207235e+00,6.729371e+00,7.001438e+00,3.819800e+00,3.411372e+00,-6.930311e-01,1.087188e-01,1.730268e-01,9.004818e-01,4.831256e+00,1.184283e+01,9.644815e+00,-2.351079e-01,1.050947e+01,7.989956e+00,1.175232e+01,-5.851316e-01,1.606804e+00,-2.909070e+00,1.464087e+01,1.293397e+00,5.379275e+00,8.386151e+00,9.046748e+00,4.700395e+00,-1.525656e+00,-5.116109e-01,1.206204e+01,1.110476e+01,-1.123904e+00,-6.932237e-01,-2.430865e+00,9.132306e+00,1.357096e+01,-1.746086e+00,1.635302e+01,1.094230e+01,1.646149e+00,6.071322e+00,8.824156e+00,1.620919e+01,2.293732e+00,1.271800e+01,4.016359e+00,9.050825e+00,8.103594e+00,-3.985378e+00,9.540088e+00,-9.807779e-01,1.355179e-01,1.591605e+01,1.094174e+01,1.294500e+01,-1.447501e+00,1.139907e+01,6.792590e-01,9.315720e+00,-3.872487e-01,7.200937e-01,-2.028796e+00,7.065168e+00,-1.459237e+00,7.386718e+00,1.589691e+01,8.286120e+00,-2.611812e+00,5.568911e+00,2.365430e+01,-1.421465e+00,1.409821e+01,5.266558e+00,7.883577e+00,1.240282e+00,2.628031e+00,-2.394712e+00,9.542254e+00,1.134670e+01,-1.945262e+00,1.183137e+01,6.769516e+00,5.469784e-01,2.649795e+00,1.309671e+01,1.439370e+00,3.899986e-01,1.058781e+00,6.461902e+00,7.690841e+00,-5.985425e-01,1.134766e+01,2.257537e+00,-3.085272e+00,7.145769e+00,2.319011e+00,1.106062e+01,-1.724642e+00,2.096650e-01,
-6.177680e-02,4.238079e+00,6.098429e-01,9.400516e-01,6.260432e+00,2.904082e-01,1.105920e+01,6.683581e-01,8.897722e-01,7.594124e+00,1.356666e+01,-4.922122e+00,1.321725e+00,1.930210e+00,1.024060e+01,1.327243e+01,1.137648e+01,2.888387e-01,5.789789e-02,7.626216e-03,1.290844e+01,6.988677e+00,1.055566e+01,5.844703e-01,1.069544e+01,-5.638183e-01,1.008478e+01,-1.353456e+00,1.457727e+01,1.455079e+01,9.155696e+00,1.235861e+01,1.198027e+01,1.658170e-01,-2.818350e+00,1.808241e-01,6.653522e+00,1.081232e+01,6.598065e+00,-4.684988e-01,1.079029e+01,1.564446e+01,-6.265164e-01,6.589761e+00,-1.894158e+00,1.286429e+01,1.356132e+01,7.783842e+00,1.268644e+01,1.283865e+00,5.540295e+00,-2.012290e+00,9.272414e+00,1.057829e+01,1.594189e+00,4.970747e+00,2.277926e+00,1.541343e+01,9.767469e+00,-3.742775e-01,5.674696e+00,1.098783e+01,1.705365e+01,-1.614831e-01,3.138599e+00,4.969932e+00,4.286489e-01,1.067174e+01,9.662251e+00,1.058244e+01,1.347019e+01,-6.541464e-01,4.938047e-01,-4.728779e-03,1.011815e+01,1.186871e+01,1.731840e+01,1.496279e+01,3.905918e+00,1.463179e+00,-8.289261e-01,-7.438331e-01,-2.480306e+00,1.001198e+01,7.794596e+00,1.061340e+00,1.117877e+01,-2.779251e+00,1.061821e+01,7.869538e+00,-1.271946e+00,8.571864e+00,-9.371405e-01,1.176597e+01,7.365614e+00,-2.201749e-01,7.400972e+00,1.033484e+01,2.400127e+00,9.991338e+00,2.590222e+00,
-8.468958e-01,5.359319e+00,-2.802771e+00,1.405576e+01,1.355878e+00,7.148227e+00,1.045854e+00,1.121714e+01,6.462561e+00,1.124357e+01,3.064782e+00,1.062025e+01,2.833686e+00,7.156165e+00,6.529963e+00,-4.891089e-01,3.264585e+00,1.007192e+01,9.901071e-02,1.920189e+00,9.459242e-01,1.512707e+01,9.695539e+00,4.246509e+00,4.102329e-01,8.445583e+00,-5.834090e-01,1.319342e+00,1.897188e+00,-1.837817e+00,-1.093017e+00,1.491579e+01,1.243475e+01,1.306322e+01,4.003705e+00,1.113781e+01,8.751224e-02,1.589924e+00,4.193890e+00,1.382106e+01,-1.804991e+00,8.536348e+00,9.975754e+00,7.885089e+00,-2.093525e+00,9.121855e-01,8.534138e+00,-4.629812e+00,-1.933561e-01,1.318428e+00,1.119743e+01,-1.525597e-01,3.495063e+00,1.049175e+01,2.000314e+00,-1.502752e+00,1.409257e+01,9.399170e+00,-4.155159e+00,1.428401e+01,1.530875e+01,1.117009e+01,2.699674e+00,-1.582187e+00,7.123407e-01,8.394887e+00,1.022380e+01,8.557926e+00,-1.598482e+00,1.591076e+00,-1.204801e+00,1.090730e+01,1.357936e+01,-1.071867e+00,3.134426e-01,6.915320e+00,-1.788827e+00,6.845623e+00,3.442162e+00,-1.262945e-01,1.437197e+01,-1.565894e+00,3.341158e-02,6.342238e+00,5.832430e+00,1.111196e+01,-6.082435e+00,9.002254e+00,1.482652e+01,1.426573e+01,1.324097e+01,8.907935e+00,9.103024e+00,8.819066e+00,1.583176e+01,4.309936e-01,9.819368e+00,1.175821e+00,6.154046e-01,1.037790e+01,7.901029e+00,
-9.002460e-01,1.169249e+01,8.647206e+00,7.970465e+00,5.424873e+00,2.646484e+00,5.056132e+00,1.309296e+01,-5.552551e-01,9.946342e+00,-4.070936e+00,1.028871e+01,1.037833e+00,-2.703061e-01,1.477358e+01,-1.146898e+00,-2.977688e+00,7.834167e+00,1.693807e+01,5.174105e+00,2.165510e-01,8.480416e+00,4.910410e-01,2.171434e+00,9.862503e-01,1.979849e+00,3.089828e-01,9.371440e+00,9.117048e+00,4.950601e+00,5.808057e+00,5.341704e+00,6.525646e+00,-3.777469e+00,1.348392e+01,-5.636028e-01,-1.299420e+00,-2.322010e+00,4.559812e-01,5.718831e+00,9.793570e-02,3.790936e+00,9.553812e+00,1.017310e+01,-1.321452e+00,1.616339e+01,9.463701e+00,7.873051e-01,-2.190990e+00,6.241083e+00,8.098393e+00,9.053417e+00,5.542573e-01,7.531175e+00,4.636330e+00,8.159674e-01,1.215423e+01,-1.700191e+00,8.157555e+00,1.185774e+01,1.062331e+01,1.505624e+01,1.670031e+01,6.743570e+00,1.456625e+00,2.086799e+00,1.394189e+00,1.080502e+01,9.817987e+00,-2.266521e+00,1.036020e+01,1.202593e+00,-1.641427e+00,1.231876e+01,5.255546e+00,8.107476e+00,1.695601e+00,8.183405e+00,8.111535e+00,7.151773e+00,5.467675e+00,-1.594078e+00,1.451502e+01,4.101595e+00,-2.662394e-01,7.565138e+00,1.087758e+01,-1.549598e+00,1.483712e+01,3.572331e+00,1.046335e+01,7.096512e+00,3.388776e-01,9.749792e+00,9.289382e+00,-2.557310e+00,1.602621e+01,1.272950e+01,7.439207e-01,7.419820e-02,-1.380736e+00,
